batch;code;strength;size;start;api_code;api_batch;smcc_batch;lactose_batch;starch_batch;api_water;api_total_impurities;api_l_impurity;api_content;api_ps01;api_ps05;api_ps09;lactose_water;lactose_sieve0045;lactose_sieve015;lactose_sieve025;smcc_water;smcc_td;smcc_bd;smcc_ps01;smcc_ps05;smcc_ps09;starch_ph;starch_water;tbl_min_thickness;tbl_max_thickness;fct_min_thickness;fct_max_thickness;tbl_min_weight;tbl_max_weight;tbl_rsd_weight;fct_rsd_weight;tbl_min_hardness;tbl_max_hardness;tbl_av_hardness;fct_min_hardness;fct_max_hardness;fct_av_hardness;tbl_max_diameter;fct_max_diameter;tbl_tensile;fct_tensile;tbl_yield;batch_yield;dissolution_av;dissolution_min;resodual_solvent;impurities_total;impurity_o;impurity_l
687;13;10M;1920000;jun.20;3;173;13;14;13;1.4;0.28;                                                    ;94.4;4;52;188;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.4;110;114;1.04;1.02;33;53;43;52.92;70.56;60.76;6;6.1;1.304215954;1.865990209;95.261;95.17;91.5;87;0.04;0.05;0.05;0.05
688;13;10M;1920000;jun.20;3;173;13;14;13;1.4;0.28;                                                    ;94.4;4;52;188;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.1;3.5;3.3;3.4;110;117;1.45;1.57;35;59;48;56.84;72.52;65.66;6.1;6.1;1.432002267;2.016473291;97.396;97.396;91.33;85;0.02;0.05;0.05;0.05
678;23;20M;960000;jun.20;5;147;13;14;13;1.58;0.2;0.08;94.5;1.06;18.79;140.01;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.2;221;230;0.83;1.06;44;68;56;56.84;69.58;63.7;8;8.1;1.087463104;1.192629289;98.009;97.917;89.67;85;0.04;0.31;0.06;0.11
679;23;20M;960000;jun.20;5;147;13;14;13;1.58;0.2;0.08;94.5;1.06;18.79;140.01;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4;4.1;221;229;0.85;0.89;44;69;58;58.8;74.48;67.62;8.1;8.1;1.11239612;1.296900442;99.053;99.053;89.5;86;0.04;0.27;0.07;0.08
680;23;20M;960000;jun.20;5;147;13;14;13;1.58;0.2;0.08;94.5;1.06;18.79;140.01;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4;4.1;4.1;220;229;0.98;1.11;44;71;58;62.72;78.4;69.58;8;8;1.154458599;1.351172907;99.102;99.29;90.17;85;0.03;0.2;0.05;0.1
681;23;20M;960000;jun.20;5;148;13;14;13;1.19;0.19;0.07;94.9;1.77;46.99;187.69;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.1;220;231;0.97;1.11;44;70;56;56.84;78.4;63.7;8;8.1;1.087463104;1.221717808;99.29;99.29;89.33;85;0.05;0.25;0.05;0.13
682;23;20M;960000;jun.20;5;148;13;14;13;1.19;0.19;0.07;94.9;1.77;46.99;187.69;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.1;220;231;1.09;1.2;43;67;54;56.84;70.56;64.68;8;8.1;1.048625136;1.240513467;99.479;99.479;90;86;0.03;0.25;0.05;0.09
689;13;10M;1920000;jun.20;3;173;13;14;13;1.4;0.28;                                                    ;94.4;4;52;188;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.5;110;116;1.95;1.2;31;59;44;49;68.6;60.76;6;6.1;1.334546557;1.812676203;97.448;97.633;93.83;90;0.06;0.1;0.05;0.05
690;13;10M;1920000;jun.20;3;174;13;14;13;0.99;                                          ;                                                    ;94.5;3.42;37.56;137.15;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.5;112;115;1.52;0.66;36;64;46;62.72;78.4;69.58;6;6.1;1.395207765;2.07580662;98.864;98.864;87.5;83;0.06;0.05;0.05;0.05
691;13;10M;1920000;jun.20;3;174;13;14;13;0.99;                                          ;                                                    ;94.5;3.42;37.56;137.15;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.4;3.5;3.4;3.4;111;115;0.85;0.82;36;53;44;52.92;70.56;61.74;6;6.1;1.334546557;1.896086826;98.534;98.627;88.83;82;0.04;0.05;0.05;0.05
692;13;10M;1920000;jun.20;3;174;13;14;13;0.99;                                          ;                                                    ;94.5;3.42;37.56;137.15;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.5;112;116;1.02;1.02;35;61;45;59.78;74.48;64.68;6;6.1;1.364877161;1.929623055;98.677;98.864;94.67;93;0.06;0.05;0.05;0.05
693;13;10M;1920000;jun.20;3;174;13;14;13;0.99;                                          ;                                                    ;94.5;3.42;37.56;137.15;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.5;111;115;0.97;0.8;36;57;44;54.88;68.6;61.74;6;6.1;1.334546557;1.841912916;98.58;98.58;92.33;87;0.05;0.05;0.05;0.05
683;23;20M;960000;jun.20;5;148;13;14;13;1.19;0.19;0.07;94.9;1.77;46.99;187.69;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.1;221;230;0.85;0.9;45;71;56;64.68;82.32;70.56;8.1;8.1;1.074037634;1.353287418;98.585;98.958;90.83;80;0.06;0.2;0.05;0.07
684;23;20M;960000;jun.20;5;148;13;14;13;1.19;0.19;0.07;94.9;1.77;46.99;187.69;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.1;222;228;0.8;0.68;47;69;57;64.68;74.48;70.56;8;8.1;1.106882088;1.353287418;99.148;99.148;88.83;82;0.07;0.26;0.05;0.11
685;23;20M;960000;jun.20;5;149;13;14;13;1.63;0.19;0.07;94.4;1.4;28.18;153.07;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.1;222;230;0.87;0.92;48;75;62;62.72;86.24;71.54;8;8.1;1.203977008;1.372083077;99.291;99.479;90.67;83;0.05;0.24;0.05;0.08
686;23;20M;960000;jun.20;5;149;13;14;13;1.63;0.19;0.07;94.4;1.4;28.18;153.07;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;4;4.1;4.1;4.2;222;229;1.07;0.76;41;64;52;56.84;72.52;64.68;8.2;8.1;0.985158213;1.210977432;98.251;98.438;89.17;84;0.06;0.23;0.05;0.11
694;13;10M;1920000;jun.20;3;174;13;14;13;0.99;                                          ;                                                    ;94.5;3.42;37.56;137.15;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.3;3.4;110;113;1.34;0.83;34;70;48;50.96;68.6;57.82;6.1;6.1;1.432002267;1.775700361;97.167;97.443;91.33;87;0.02;0.1;0.05;0.05
695;13;10M;1920000;jun.20;3;175;13;14;13;            ;                                          ;                                                    ;94.2;                                             ;                                             ;                                             ;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.2;3.4;3.3;3.4;110;114;0.8;0.78;36;92;49;58.8;74.48;67.62;6.1;6.1;1.504830814;2.076666523;98.157;98.343;90.17;82;0.02;0.1;0.05;0.05
696;13;10M;1920000;jun.20;3;175;13;14;13;            ;                                          ;                                                    ;94.2;                                             ;                                             ;                                             ;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.4;3.3;3.4;110;115;2.49;1.04;40;58;48;51.94;68.6;63.7;6.1;6.1;1.474119981;1.956280058;98.061;98.153;91.83;88;0.03;0.1;0.05;0.05
697;13;10M;1920000;jun.20;3;175;13;14;13;            ;                                          ;                                                    ;94.2;                                             ;                                             ;                                             ;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.3;3.4;110;114;2.49;0.91;37;56;47;62.72;74.48;65.66;6.2;6.1;1.37955326;2.016473291;97.734;98.011;92.67;89;0.02;0.05;0.05;0.05
698;13;10M;1920000;jun.20;3;175;13;14;13;            ;                                          ;                                                    ;94.2;                                             ;                                             ;                                             ;0.05;19;52;83;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.5;3.4;3.4;109;116;0.98;1.3;36;58;47;52.92;70.56;62.72;6.1;6;1.402168887;1.958286499;97.824;97.917;89.67;85;0.02;0.05;0.05;0.05
699;13;10M;1920000;jun.20;3;175;13;15;13;            ;                                          ;                                                    ;94.2;                                             ;                                             ;                                             ;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.4;3.3;3.4;111;114;1.44;0.84;34;59;45;50.96;70.56;59.78;6.1;6;1.381987482;1.86649182;96.928;97.112;92.33;87;0.02;0.05;0.05;0.05
700;13;10M;1920000;jun.20;3;176;13;15;13;1.7;0.33;                                                    ;94.1;4;39;140;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.4;3.3;3.4;110;114;0.97;0.83;34;63;47;54.88;66.64;60.76;6;6.1;1.467465967;1.865990209;97.729;97.822;89.5;84;0.02;0.15;0.05;0.05
701;13;10M;1920000;jun.20;3;176;13;15;13;1.7;0.33;                                                    ;94.1;4;39;140;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.2;3.4;3.3;3.4;111;115;1.57;0.85;36;57;46;56.84;72.52;64.68;6;6.1;1.436243287;1.986376675;97.826;98.011;95.17;92;0.02;0.1;0.05;0.05
702;13;10M;1920000;jun.20;3;176;13;15;13;1.7;0.33;                                                    ;94.1;4;39;140;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.4;3.3;3.4;110;116;1.01;1.41;40;65;51;54.88;76.44;67.62;6;6;1.592356688;2.111277632;98.253;98.532;98.17;95;0.02;0.06;0.05;0.05
703;13;10M;1920000;jun.20;3;176;13;15;13;1.7;0.33;                                                    ;94.1;4;39;140;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.3;3.4;3.3;3.4;110;115;1.75;1.01;34;62;46;54.88;68.6;62.72;6;6.1;1.436243287;1.926183442;98.25;98.343;99.5;93;0.02;0.1;0.05;0.05
704;17;20M;960000;jun.20;3;176;13;15;13;1.7;0.33;                                                    ;94.1;4;39;140;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.9;4;4;4.1;222;230;0.84;0.85;39;63;53;63.7;84.28;73.5;8;8.1;1.054936306;1.409674394;98.866;99.053;90.33;85;0.07;0.12;0.07;0.05
705;17;20M;960000;jun.20;3;177;13;15;13;1.7;0.34;                                                    ;94;3;37;132;0.05;16;44;80;4.473;0.43;0.31;32.587;120.008;260.964;4.4;2.187;3.9;3.9;4;4;223;229;0.85;0.69;44;69;58;64.68;82.32;74.48;8.3;8.1;1.141262748;1.464181804;99.149;99.242;86.17;82;0.07;0.05;0.05;0.05
